,BtlNum,Depthm,O2Sat,O2ml_L,RecInd,STheta,Salnty,T_degC,T_prec
578,4.2,301.15,24.89,1.8585,3.15,25.32795,35.7861,6.916,1.9
579,22.05,31.5,108.36,5.6525,3.15,25.9014,34.9356,14.136000000000001,2.1
580,4.2,302.1,10.83,0.8085,3.15,25.44765,35.952000000000005,6.906499999999999,1.9
581,4.75,267.73467983222497,52.815,3.4755000000000003,2.85,27.5751,35.50575,8.1415,1.9
582,14.7,70.35,73.60499999999999,4.515,2.85,26.7309,31.826900000000002,11.248,2.1
583,6.3,239.4,59.010000000000005,3.515,2.85,27.615000000000002,35.54985,8.103499999999999,2.1
584,14.25,91.35,105.735,5.4719999999999995,2.85,26.0232,35.186550000000004,14.44,2.1
585,14.7,61.95,71.715,4.473,2.85,26.68365,31.6141,11.6865,2.1
586,15.2,52.5,102.879,5.1737,2.85,25.612524,35.098875,15.82225,2.1
587,4.2,301.15,30.020000000000003,2.2575,3.15,25.32605,35.746199999999995,6.726,1.9
588,8.55,150.15,51.660000000000004,3.04,2.85,27.515249999999998,35.53725,8.6165,2.1
589,10.45,120.75,100.38,5.701499999999999,2.85,26.2269,32.1385,14.668,1.9
590,4.2,301.15,18.810000000000002,1.407,3.15,25.3783,32.433,6.8685,2.1
591,2.1,415.15,7.98,0.5509999999999999,2.85,25.566399999999998,32.518499999999996,5.9755,1.9
592,8.55,147.0,46.305,2.9925,3.15,24.867199999999997,35.54985,9.775500000000001,2.1
593,4.2,20.9,106.365,6.111000000000001,2.85,23.560000000000002,31.790799999999997,15.6975,2.1
594,9.5,124.95,71.925,4.123,2.85,26.99025,35.14875,9.8325,2.1
595,9.5,126.0,54.915,3.1919999999999997,2.85,24.68195,35.353500000000004,9.1295,2.1
596,9.5,126.0,38.22,2.223,2.85,24.988799999999998,35.7567,9.9435,2.1
597,15.2,57.75,83.89500000000001,4.6265,2.85,26.9052,35.444849999999995,11.4095,2.1
598,6.3,11.4,118.02000000000001,6.888,2.85,23.57425,31.628349999999998,14.972999999999999,2.1
599,14.25,90.3,106.575,5.5195,2.85,25.9266,35.0637,14.4495,2.1
600,4.2,302.1,14.06,1.0395,3.15,25.3859,32.5147,7.2675,2.1
601,18.9,21.0,107.625,5.757,3.15,26.141849999999998,34.89465,12.958,2.1
602,10.5,73.5,69.09,3.8389500000000005,3.15,26.7194655,35.14287,11.182450000000001,2.1
603,14.25,77.7,106.47,5.529,2.85,25.98855,35.10045,14.307,2.1
604,7.6,176.4,45.78,2.717,3.15,27.61815,35.58555,8.246,2.1
605,13.3,79.8,109.86149999999999,5.577450000000001,2.85,25.448577,34.76382,15.4622,2.1
606,3.15,361.0,12.35,0.855,2.85,25.48755,32.4197,5.9755,1.9
607,23.1,10.5,110.775,5.8709999999999996,3.15,25.914,34.7403,13.433,2.1
608,16.8,43.05,107.205,5.6905,3.15,25.756500000000003,34.524,13.4235,2.1
609,7.35,189.05,27.645000000000003,1.9845,2.85,25.127499999999998,35.844899999999996,8.531,2.1
610,15.2,69.3,108.36,5.6905,2.85,25.86255,34.79385,13.8415,2.1
611,5.25,13.3,107.31,6.1530000000000005,2.85,23.362399999999997,31.59035,15.918,2.1
612,24.15,10.5,114.24,5.8235,3.15,25.60425,34.900949999999995,15.238,2.1
613,2.85,371.59052214271395,19.76,1.349,2.85,28.0665,32.39405,6.517,1.9
614,9.45,140.52711237406163,30.115,1.9665,3.15,27.74205,32.362700000000004,9.24,2.1
615,11.55,116.55,94.28999999999999,5.7435,2.85,26.49255,31.634999999999998,11.609,2.1
616,19.95,10.5,113.19,6.237,2.85,25.519199999999998,35.1183,16.226,1.9
617,16.8,61.95,82.845,5.0504999999999995,2.85,26.47785,31.605549999999997,12.768,2.1
618,13.3,89.25,104.16,5.415,2.85,25.94865,35.039550000000006,14.2785,2.1
619,8.4,177.45,38.535000000000004,2.2515,2.85,27.615000000000002,35.708400000000005,8.815999999999999,1.9
620,17.85,47.25,100.8,5.1775,3.15,26.020049999999998,35.27685,14.7345,2.1
621,15.2,53.55,107.0685,5.5632,2.85,25.956945,35.048265,14.275649999999999,2.1
622,5.25,255.55,27.93,2.0685,3.15,25.272850000000002,35.7735,7.239,1.9
623,12.6,99.75,87.675,5.5440000000000005,2.85,26.718300000000003,31.522900000000003,9.994,2.1
624,4.2,31.5,76.9335,4.2807,3.15,26.878131000000003,35.31906,11.06655,2.1
625,16.8,42.0,84.735,4.598,3.15,26.57655,35.2443,12.216999999999999,2.1
626,19.95,30.45,108.465,5.415,3.15,25.302899999999998,34.8348,16.226,2.1
627,21.0,1.05,109.62,5.624,3.15,25.66725,34.881,14.9245,2.1
628,6.65,207.9,36.75,2.2039999999999997,2.85,25.203500000000002,35.7735,7.7044999999999995,2.1
629,4.2,304.95,14.915,1.113,3.15,25.38495,32.452,6.9254999999999995,2.1
630,6.3,257.45,13.585,0.9974999999999999,3.15,25.32985,32.5242,7.694999999999999,2.1
631,6.3,218.5,30.685,2.1734999999999998,3.15,24.99165,35.805,9.196,1.9
632,11.55,106.05,42.945,2.4985,2.85,24.902350000000002,35.6391,9.0155,2.1
633,19.95,14.25,108.255,6.3525,2.85,23.4707,31.443099999999998,14.763,2.1
634,17.85,31.5,89.67,4.902,3.15,26.75715,35.36925,11.827499999999999,2.1
635,1.05,493.05,4.180000000000001,0.3255,2.85,25.6747,32.596399999999996,5.6145000000000005,2.1
636,14.25,52.5,98.595,5.4815,2.85,26.325599999999998,34.6584,11.2575,2.1
637,2.1,418.0,8.739999999999998,0.6615,2.85,25.5683,35.9751,6.1465,2.1
638,10.45,106.05,54.652499999999996,3.46395,2.85,27.111220499999998,35.285355,9.76315,2.1
639,2.1,418.95,6.555000000000001,0.44649999999999995,3.15,28.2408,35.9919,7.035,2.1
640,14.25,54.6,97.125,5.3105,2.85,26.26155,34.779149999999994,12.008000000000001,2.1
641,14.25,52.5,76.33500000000001,4.1705,2.85,26.55765,35.1456,11.951,2.1
642,8.55,148.05,36.644999999999996,2.3520000000000003,2.85,24.90995,32.271499999999996,9.101,1.9
643,21.85,16.8,107.205,5.922,3.15,22.7924,34.697250000000004,16.245,2.1
644,1.05,490.2,5.415,0.42000000000000004,2.85,25.65,35.973,5.4719999999999995,2.1
645,2.85,44.1,85.155,4.598,2.85,26.2752,34.93455,12.502,2.1
646,15.75,64.05,63.21,3.5530000000000004,2.85,26.97975,35.3262,10.592500000000001,2.1
647,3.15,359.1,12.92,0.987,2.85,25.4904,35.558262884157045,6.0135000000000005,2.1
648,19.95,38.85,107.1,5.339,3.15,25.579050000000002,35.1981,16.2355,2.1
649,2.85,177.45,35.910000000000004,2.0995,2.85,24.98025,35.69055,8.7685,2.1
650,6.3,219.45,24.747500000000002,1.7409,3.15,25.0268475,35.903594999999996,9.431600000000001,1.9
651,11.4,88.2,49.875,2.8975,2.85,27.405,35.519400000000005,9.1485,2.1
652,13.3,63.0,83.89500000000001,4.598,2.85,26.6301,35.196000000000005,11.799,2.1
653,25.2,1.9,108.465,5.2345,3.15,24.91545,34.92405,17.916999999999998,2.1
654,19.95,10.5,107.604,6.134099999999999,2.85,26.0056545,35.208075,14.57205,1.9
655,17.85,31.5,105.294,5.11195,3.15,25.3789515,35.36631,17.471449999999997,2.1
656,3.15,359.1,19.38,1.4594999999999998,2.85,25.4068,32.433,6.669,1.9
657,6.65,205.8,43.995,2.6125,2.85,25.074299999999997,35.69265,8.179499999999999,1.9
658,1.9,427.0362851413767,7.6,0.513,2.85,28.166249999999998,32.577400000000004,6.935,1.9
659,7.35,189.05,24.035,1.722,3.15,25.1066,35.830200000000005,8.5975,1.9
660,13.65,91.35,103.005,5.9639999999999995,2.85,26.0148,31.6768,13.908000000000001,2.1
661,18.05,65.1,110.03999999999999,5.8425,2.85,25.88565,34.6836,13.376,2.1
662,13.65,91.35,99.64500000000001,6.0584999999999996,2.85,26.2122,31.34145,11.741999999999999,2.1
663,13.65,74.55,78.46650000000001,4.90245,2.85,26.7821715,31.697795000000003,10.45,2.1
664,18.9,11.4,109.2,5.9115,2.85,22.895000000000003,31.805999999999997,18.910500000000003,2.1
665,8.55,147.0,89.8905,4.994149999999999,2.85,26.5957755,34.992194999999995,11.23185,2.1
666,12.6,80.75,97.545,5.9430000000000005,3.15,23.9552,31.615050000000004,11.5995,2.1
667,1.9,52.5,85.785,4.6930000000000005,2.85,26.462100000000003,35.0112,11.912999999999998,2.1
668,4.2,304.0,18.335,1.3545,3.15,25.30895,35.861700000000006,7.429,1.9
669,21.0,1.05,105.94500000000001,5.4815,3.15,25.72605,34.82535,14.506499999999999,2.1
670,2.91231837429776,360.05,14.915,1.1116706382094517,2.8501192873803154,25.844632630727194,35.310154800043136,5.861744191031443,1.9719670410285879
671,8.55,145.95,55.964999999999996,3.2775000000000003,2.85,27.3651,35.39655,8.8445,2.1
672,13.65,72.45,82.215,5.0715,2.85,26.758200000000002,31.7927,12.127500000000001,2.1
673,5.25,415.15,11.02,0.7695000000000001,2.85,25.55595,32.467200000000005,5.7379999999999995,1.9
674,11.55,116.55,87.36,5.4915,2.85,26.691000000000003,31.540950000000002,10.222,2.1
675,10.5,130.2,92.82000000000001,5.607,2.85,26.6679,31.90955,11.894,2.1
676,21.0,2.1,106.26,5.2725,3.15,25.0299,34.60380000000001,16.587,2.1
677,4.2,302.1,20.71,1.5434999999999999,2.85,25.34695,35.82705,7.728000000000001,2.1
678,10.5,16.8,118.02000000000001,6.536,2.85,24.40455,35.4858,11.229000000000001,1.9
679,17.85,177.45,55.44,3.2965,2.85,24.8786,35.4165,9.0405,2.1
680,12.6,7.6,113.925,6.0375,2.85,22.57675,31.7243,20.076,2.1
681,14.25,65.1,106.134,5.6867,2.85,25.900476,34.583325,12.9751,2.1
682,5.7,241.5,42.525,2.5364999999999998,2.85,27.73785,35.6895,8.0275,2.1
683,6.3,218.5,18.715,1.3545,2.85,25.234849999999998,32.509949999999996,8.246,1.9
684,3.15,359.1,30.590000000000003,2.31,2.85,25.345049999999997,35.723099999999995,7.150499999999999,2.1
685,1.05,523.6068519661844,5.130000000000001,0.399,3.15,27.831941770844107,32.5736,5.985,1.9
686,3.15,356.25,12.635000000000002,0.9555,2.85,25.479950000000002,35.624874761207394,6.517,2.1
687,5.7,241.5,38.010000000000005,2.28,2.85,25.18355,35.76195,7.789999999999999,1.9
688,21.0,2.1,105.63,5.4719999999999995,3.15,25.40895,34.43685,14.5825,2.1
689,18.9,31.5,106.995,5.5005,3.15,25.78695,34.9902,14.782,2.1
690,6.3,415.15,3.61,0.273,2.85,25.535999999999998,32.50615,6.137,2.1
691,9.5,126.0,59.955,3.5178499999999997,2.85,24.700142500000002,35.29596,8.778,2.1
692,1.9196739851358728,443.4664613134207,5.890000000000001,0.43767627114071606,2.8873198341339825,25.99754894594038,32.5527,6.7725,1.9
693,4.2,303.05,13.68,1.0185,3.15,25.39255,32.4767,7.011,2.1
694,2.1,9.5,118.65,7.035,2.85,23.791800000000002,31.71005,14.143500000000001,2.1
695,22.05,12.6,108.57000000000001,5.6905,3.15,25.868850000000002,34.82745,13.9175,2.1
696,15.75,53.55,56.385000000000005,3.2015000000000002,2.85,27.09735,35.375550000000004,10.184000000000001,2.1
697,16.8,43.05,107.31,5.557499999999999,3.15,26.03895,35.1939,14.3925,2.1
698,14.7,90.3,101.346,5.9598,2.85,26.1770145,31.667965,13.187899999999999,2.1
699,5.25,256.5,22.42,1.6485,3.15,25.2548,35.8029,7.505000000000001,1.9
700,1.05,517.6988493589989,4.655,0.35700000000000004,2.85,28.347900000000003,32.6021,5.8614999999999995,1.9
701,14.25,240.45,58.065,3.4770000000000003,2.85,25.038200000000003,35.5698,7.8469999999999995,2.1
702,14.25,52.5,106.155,5.681,2.85,25.98225,34.70355,13.014999999999999,2.1
703,11.4,88.2,45.045,2.5650000000000004,2.85,27.279,35.55825,9.9845,2.1
704,12.35,91.35,107.2995,5.332350000000001,2.85,25.8201825,35.52255,16.28775,2.1
705,16.8,43.05,98.28,5.4245,3.15,26.62485,35.1099,11.5045,2.1
706,5.25,255.55,19.646,1.4742,3.15,25.3540085,32.377140000000004,6.744999999999999,2.1
707,4.2,513.6587979809598,5.035,0.3885,2.85,28.2363178747129,32.58975,5.8045,1.9
708,2.85,376.9700213004293,9.69,0.6555,2.85,28.14945,34.16491379409177,6.8020000000000005,1.9
709,18.9,21.0,83.475,4.531499999999999,3.15,26.5167,35.1624,12.198,2.1
710,9.45,147.0,44.730000000000004,2.622,2.85,24.8881,35.553,8.7305,2.1
711,13.3,63.0,99.64500000000001,5.529,2.85,26.6931,35.12355,11.229000000000001,2.1
712,3.15,360.05,7.885000000000001,0.5880000000000001,3.15,25.471400000000003,36.03075,7.896,1.9
713,24.15,1.9,124.005,7.035,3.15,23.462149999999998,31.8345,16.359,2.1
714,16.8,42.0,104.475,5.51,3.15,26.1198,35.054249999999996,13.5945,2.1
715,12.6,89.25,62.8005,3.4941,2.85,24.2171245,31.831935,12.27765,2.1
716,10.45,124.95,39.795,2.261,2.85,27.2937,35.61285,10.1365,2.1
717,7.35,189.05,25.270000000000003,1.806,3.15,25.137,35.9016,8.721,1.9
718,9.45,10.5,98.91,5.7540000000000004,2.85,23.753800000000002,35.23485,13.6135,1.9
719,8.4,1.9,120.225,6.1739999999999995,2.85,22.458000000000002,32.08815,21.756,2.1
720,7.35,188.1,27.93,1.9949999999999999,2.85,25.08475,35.8491,8.815999999999999,2.1
721,9.5,124.95,59.199000000000005,3.4371,2.85,24.652775499999997,35.328825,9.2131,2.1
722,4.2,304.95,10.725499999999998,0.7959,3.15,25.419150000000002,35.959244999999996,7.17535,1.9
723,19.95,414.2,12.445,0.9660000000000001,3.15,25.5531,35.8281,5.434,1.9
724,2.1,47.25,52.5,2.983,2.85,27.10575,35.3808,10.165,2.1
725,17.85,30.45,67.935,3.8095,3.15,26.981849999999998,35.3598,10.7065,2.1
726,1.05,524.5941579685792,4.845,0.33249999999999996,3.15,27.52729911006324,32.6021,7.035,1.9
727,18.9,21.0,106.52250000000001,5.3162,3.15,25.683525,35.29764,16.1291,2.1
728,10.5,10.5,106.806,5.5385,2.85,23.6034435,35.23296,14.3108,1.9
729,14.25,57.75,104.916,5.4815,2.85,26.079648,35.121135,13.9973,2.1
730,17.85,31.5,92.4,4.959,3.15,26.4054,35.175,12.749,2.1
731,11.4,103.95,62.475,3.5055,2.85,24.3637,35.295750000000005,10.735000000000001,2.1
732,10.5,131.25,90.405,5.5440000000000005,2.85,26.489400000000003,31.559949999999997,11.3145,2.1
733,15.2,52.5,88.41,4.902,2.85,26.676299999999998,35.120400000000004,11.2955,2.1
734,9.45,133.0,32.205,2.2995,3.15,27.6549,32.35985,8.8445,2.1
735,8.4,29.4,106.89,5.4435,3.15,25.914,35.27475,15.1525,2.1
736,5.25,1.9,104.265,6.1739999999999995,2.85,22.743000000000002,30.4665,14.6265,2.1
737,18.9,31.5,106.575,5.282,3.15,25.42575,35.0952,16.520500000000002,2.1
738,17.85,30.45,94.815,5.016,3.15,26.0736,34.9482,13.4425,2.1
739,8.4,73.5,53.760000000000005,3.059,2.85,27.19605,35.4732,10.07,2.1
740,13.65,99.75,100.59,5.9325,2.85,26.062050000000003,31.51055,13.091,2.1
741,1.05,521.522996992507,6.3839999999999995,0.4893,3.15,27.651870525363318,32.52325,6.5058,1.9
742,19.95,10.5,107.205,5.643000000000001,3.15,26.17965,35.138250000000006,13.6135,2.1
743,7.35,31.5,74.76,4.1135,3.15,26.714100000000002,35.24535,11.580499999999999,2.1
744,6.3,231.15045328994108,40.089,2.6607,2.85,27.78909,35.682465,8.51865,1.9
745,17.85,42.0,107.31,5.2535,3.15,25.082400000000003,34.8852,17.2045,2.1
746,12.6,90.3,90.615,5.628,2.85,26.4978,31.445,10.782499999999999,2.1
747,3.15,360.05,13.110000000000001,0.9974999999999999,2.85,25.47045,32.4444,6.2604999999999995,1.9
748,3.8,334.95,35.805,2.1849999999999996,2.85,25.2966,35.7567,6.992,2.1
749,19.95,10.45,111.09,6.4785,2.85,23.61605,31.6806,14.9625,2.1
750,4.2,42.0,66.57,3.7239999999999998,3.15,26.95245,35.346149999999994,10.801499999999999,2.1
751,4.2,188.1,22.895000000000003,1.659,3.15,25.178800000000003,35.85015,8.227,1.9
752,21.0,15.75,106.575,5.5005,3.15,25.519199999999998,34.6248,14.725,2.1
753,16.15,63.0,109.41,5.3865,2.85,25.4226,35.2044,16.852999999999998,2.1
754,14.25,63.0,103.95,5.36465,2.85,25.730376000000003,34.86966,14.6471,2.1
755,19.95,10.5,106.89,5.7435,3.15,22.5682,34.82745,17.546499999999998,2.1
756,10.5,47.25,107.1,5.529,3.15,25.725,34.85475,14.611,2.1
757,7.35,358.15,9.975,0.6745,2.85,25.4524,32.5394,6.9445,2.1
758,5.25,28.5,28.88,2.058,2.85,24.9907,32.345600000000005,9.891,1.9
759,6.3,216.6,30.21,2.1525,3.15,25.0534,35.8281,8.9205,1.9
760,1.05,522.598697702974,5.605,0.441,3.15,27.888829472750135,32.509949999999996,5.5755,2.1
761,8.55,147.0,47.2185,3.0124500000000003,3.15,24.7829445,35.55762,10.398150000000001,2.1
762,5.25,254.6,28.88,2.121,3.15,25.194,32.3475,7.676,2.1
763,17.85,31.5,109.41,5.624,3.15,25.858349999999998,35.0826,14.782,2.1
764,17.85,46.2,108.36,5.4910000000000005,3.15,25.46565,34.81695,15.542,2.1
765,19.95,10.5,105.82950000000001,5.6091,2.85,24.756626999999998,34.83438,18.2438,1.9
766,5.25,254.6,22.923499999999997,1.6674,3.15,25.220334,35.85729,8.0237,1.9
767,13.65,73.5,82.425,5.0504999999999995,2.85,26.507250000000003,31.59415,12.558000000000002,2.1
768,7.35,210.0,39.207,2.3379499999999998,2.85,25.0864695,35.667764999999996,8.00565,2.1
769,4.2,303.05,15.105,1.113,3.15,25.373549999999998,32.527049999999996,7.419499999999999,2.1
770,18.9,31.5,109.2,5.4910000000000005,3.15,25.5276,35.0028,15.855500000000001,2.1
771,13.3,88.2,110.565,5.7379999999999995,2.85,25.774350000000002,34.84215,14.3735,2.1
772,1.9,410.4,12.16,0.9345,2.85,25.52555,32.42255,5.7,2.1
773,16.15,73.5,51.45,2.926,3.15,24.604999999999997,35.46795,10.032,2.1
774,3.15,52.5,59.010000000000005,3.382,3.15,27.246450000000003,35.4564,9.7375,2.1
775,25.2,2.1,108.99,5.6905,3.15,25.9476,34.97025,14.0505,2.1
776,18.9,25.2,104.685,5.6715,3.15,26.68995,35.3934,12.2265,2.1
777,6.3,370.3953742769595,16.245,1.2389999999999999,2.85,28.15575,32.432050000000004,6.156000000000001,1.9
778,9.5,130.2,68.985,3.9234999999999998,2.85,24.4777,35.308350000000004,11.214,2.1
779,12.6,160.55,19.475,1.4175,3.15,25.2073,32.43965,8.056000000000001,1.9
780,4.2,302.1,9.785,0.6930000000000001,3.15,25.26145,36.1242,8.9395,1.9
781,2.1,415.15,11.685,0.8075,2.85,25.5094,32.4539,6.023,1.9
782,11.4,90.3,64.47,3.6955,2.85,27.1656,35.35875,9.766,2.1
783,9.45,98.7,95.235,5.691,2.85,26.363400000000002,31.69485,12.445,2.1
784,6.3,216.6,19.38,1.4175,3.15,25.272850000000002,32.48145,8.673,2.1
785,8.4,1.9,105.10499999999999,5.7225,2.85,23.34435,32.242999999999995,18.416999999999998,2.1
786,15.75,52.5,73.71000000000001,4.5885,2.85,26.676299999999998,31.6122,11.718,2.1
787,14.25,73.5,105.315,5.5954999999999995,2.85,26.15025,34.9902,13.2525,2.1
788,11.55,119.7,90.51,5.502000000000001,2.85,26.5965,31.7661,11.647,2.1
789,22.05,13.3,106.7535,5.35705,3.15,25.111989,34.53555,16.076849999999997,2.1
790,8.4,191.1,58.338,3.3914999999999997,2.85,27.3049665,35.384265,9.1504,2.1
791,2.1,854.05,4.180000000000001,0.336,3.15,25.954,36.1515,3.9709999999999996,1.9
792,16.8,42.0,107.205,5.947,3.15,26.4075,34.7823,11.324,2.1
793,17.85,34.65,106.26,5.6715,3.15,26.12505,34.90305,13.0625,2.1
794,7.6,184.8,78.64500000000001,4.446,2.85,24.46155,35.33775,10.3645,2.1
795,7.35,1.9,126.63,7.2975,2.85,23.5885,31.79365,15.561,2.1
796,1.05,523.1740329696519,7.315,0.5565,3.15,27.80066648221468,32.5147,6.825,1.9
797,4.2,32.55,108.57000000000001,5.7285,3.15,25.87095,34.7487,13.651499999999999,2.1
798,6.65,211.05,36.435,2.1849999999999996,2.85,25.1864,35.74725,7.694999999999999,2.1
799,18.9,26.25,107.0475,5.29245,3.15,25.1675865,34.82829,16.725700000000003,2.1
800,19.95,10.5,107.83500000000001,5.681,3.15,26.091450000000002,35.0238,13.6135,2.1
801,13.3,90.3,106.155,5.557499999999999,2.85,26.11875,35.1393,13.889,2.1
802,17.85,46.2,107.52000000000001,5.643000000000001,3.15,25.872,34.818,13.8795,2.1
803,21.0,1.05,105.94500000000001,5.2535,3.15,25.646250000000002,35.35245,16.4255,2.1
804,13.3,88.2,105.42,5.4625,2.85,25.84575,34.9566,14.44,2.1
805,5.25,256.5,24.415,1.806,3.15,25.310850000000002,35.830200000000005,7.258,1.9
806,1.05,491.15,6.935,0.5355,2.85,25.61105,32.511849999999995,5.586,2.1
807,17.85,31.5,109.2,5.396,3.15,25.1055,34.7592,16.758,2.1
808,16.8,40.95,105.0315,5.5024,3.15,26.1284205,35.143605,13.85955,2.1
809,4.2,304.95,14.725,1.071,3.15,25.2681,32.53085,8.1415,2.1
810,7.35,210.0,42.63,2.5460000000000003,2.85,25.1199,35.69475,7.894500000000001,2.1
811,4.2,331.8,38.43,2.3369999999999997,2.85,25.272850000000002,35.753550000000004,7.143999999999999,2.1
812,8.4,304.0,10.526,0.76965,3.15,25.2740945,32.469575,8.64255,2.1
813,21.0,0.95,110.67,5.922,2.85,22.945349999999998,32.01975,19.445999999999998,2.1
814,10.5,113.05,32.015,2.0425,2.85,27.5247,32.3266,9.3955,1.9
815,11.55,105.0,48.7725,3.10065,2.85,24.650714,35.416605,10.6029,2.1
816,2.1,442.9308056136257,4.389,0.33285,3.15,28.277025,32.58766,6.9636,1.9
817,3.15,361.95,8.645,0.6405,2.85,25.4391,32.55175,7.854,2.1
818,17.85,31.5,111.3,5.918500000000001,3.15,26.3655,35.23905,13.148,2.1
819,4.2,302.1,27.74,2.0685,3.15,25.281399999999998,35.74095,7.020499999999999,1.9
820,7.6,172.2,66.99,3.876,2.85,24.687649999999998,35.4186,10.363499999999998,2.1
821,4.2,301.15,18.24,1.3335,3.15,25.3023,32.5261,7.894500000000001,2.1
822,2.1,418.0,7.315,0.5565,2.85,25.56735,35.98350000000001,6.2035,2.1
823,24.15,2.1,110.25,5.6905,3.15,25.7103,34.841100000000004,14.6205,2.1
824,11.4,89.25,60.606,3.4371,2.85,27.0165,35.28189,10.24005,2.1
825,10.45,105.0,36.12,2.109,2.85,25.002100000000002,32.33895,9.786,2.1
826,12.35,87.15,101.535,5.51,2.85,26.26155,34.865249999999996,12.3215,2.1
827,4.2,302.1,23.275,1.7534999999999998,2.85,25.365,35.763000000000005,7.2135,2.1
828,13.3,61.95,101.745,5.51,2.85,26.3508,34.999649999999995,12.388,2.1
829,16.8,52.5,109.90350000000001,5.80165,3.15,25.6998735,34.53135,13.67525,2.1
830,21.0,10.5,112.245,5.984999999999999,3.15,26.004299999999997,34.766549999999995,13.129,2.1
831,4.2,73.5,57.225,3.2205,2.85,27.0102,35.36085,10.573500000000001,2.1
832,21.0,1.05,106.785,5.1775,3.15,24.9102,34.82745,17.67,2.1
833,12.6,92.4,95.235,5.806500000000001,2.85,26.36235,31.4868,11.618500000000001,2.1
834,5.25,256.5,24.225,1.806,3.15,25.304199999999998,35.77455,7.020499999999999,1.9
835,5.25,256.5,16.055,1.19385,3.15,25.352089499999998,32.44079,7.11835,2.1
836,4.2,302.1,19.854999999999997,1.4805,3.15,25.36595,32.432050000000004,6.954000000000001,2.1
837,19.95,10.5,109.41,5.7645,2.85,25.07085,35.308350000000004,18.410999999999998,1.9
838,7.6,177.45,38.85,2.299,2.85,27.709500000000002,35.723099999999995,8.341,2.1
839,2.85,178.5,37.589999999999996,2.1945,2.85,24.92705,35.64015,8.873,2.1
840,18.9,22.05,109.2,5.662,3.15,25.610549999999996,34.66785,14.4875,2.1
841,19.95,10.5,111.825,6.6674999999999995,2.85,26.32035,34.999649999999995,12.520999999999999,1.9
842,10.45,106.05,53.445,3.1445,2.85,24.7988,35.410199999999996,8.654499999999999,2.1
843,9.45,256.5,22.42,1.6275,3.15,25.2149,35.8764,8.1225,1.9
844,5.25,4.75,113.09549999999999,6.4974,2.85,23.444366000000002,31.658275,15.76575,2.1
845,1.05,515.6453321200152,5.8709999999999996,0.40185,2.85,28.260603,32.575975,6.35645,1.9
846,6.65,241.5,38.114999999999995,2.28,2.85,25.1237,35.7063,7.923,2.1
847,11.55,177.45,37.589999999999996,2.3939999999999997,2.85,27.4974,35.69895,9.424,2.1
848,11.55,114.45,87.675,5.5440000000000005,2.85,26.75505,31.55615,9.956,2.1
849,21.0,26.25,105.525,5.358,3.15,25.80375,35.1897,15.333,2.1
850,21.0,1.05,110.25,5.4625,3.15,25.5843,35.287349999999996,16.473,2.1
851,14.7,90.25,105.10499999999999,6.09,3.15,23.5866,31.729999999999997,13.87,2.1
852,14.7,81.9,85.155,5.103000000000001,2.85,26.5125,31.8307,12.293,2.1
853,16.15,63.0,105.10499999999999,5.6145000000000005,2.85,25.9476,34.68045,13.091,2.1
854,8.55,151.2,54.81,3.211,2.85,27.4281,35.46585,8.797,2.1
855,14.25,53.55,108.15,5.6335,2.85,25.72395,34.73715,14.2405,2.1
856,13.3,90.3,107.52000000000001,5.557499999999999,2.85,25.95075,35.106750000000005,14.4875,2.1
857,12.6,99.75,100.065,6.0795,2.85,26.107200000000002,31.24265,11.837000000000002,2.1
858,2.1,10.5,111.615,6.2895,3.15,23.259800000000002,35.02065,15.1905,1.9
859,17.85,47.25,103.635,5.6715,3.15,26.733,35.3346,11.818,2.1
860,4.2,302.1,15.864999999999998,1.1969999999999998,3.15,25.45145,32.44535,6.4030000000000005,2.1
861,4.2,30.45,88.30499999999999,4.8355,3.15,26.657400000000003,35.23275,11.799,2.1
862,8.55,147.0,61.11,3.9375,2.85,27.31785,35.3724,9.954,2.1
863,8.55,152.25,89.46000000000001,5.044499999999999,2.85,26.684700000000003,34.939800000000005,10.573500000000001,2.1
864,16.8,45.15,100.905,5.3865,3.15,26.07255,34.843199999999996,13.091,2.1
865,14.25,63.0,98.91,5.1964999999999995,2.85,26.03055,34.99125,13.775,2.1
866,7.6,167.46772967909453,42.63,2.7510000000000003,2.85,27.47115,32.1708,9.9015,2.1
867,6.3,4.75,114.24,6.0584999999999996,2.85,22.644199999999998,31.803149999999995,20.0445,2.1
868,2.1,415.15,9.405000000000001,0.7140000000000001,2.85,25.53695,35.928900000000006,6.137,2.1
869,11.55,117.6,91.60199999999999,5.66265,2.85,26.441121000000003,31.426,10.999099999999999,2.1
870,3.15,361.0,14.744,1.113,2.85,25.423235,35.83314,6.50655,2.1
871,14.25,65.1,107.226,5.7095,2.85,25.830136500000002,34.57671,13.2639,2.1
872,17.85,47.25,106.575,5.0825,3.15,24.94275,35.151900000000005,18.449,2.1
873,10.45,95.62187676058127,36.75,2.3310000000000004,3.15,24.85105,32.31805,10.6785,1.9
874,0.0,263.55,63.839999999999996,4.179,2.85,27.7011,35.7042,8.3125,2.1
875,4.2,302.1,11.875,0.861,3.15,25.341250000000002,36.03705,8.0465,1.9
876,13.3,78.75,105.84,5.3485,2.85,25.893,35.3661,15.523,2.1
877,2.0984766687228555,423.7,6.365,0.48300000000000004,2.85,25.5759,32.56315,6.825,1.9
